"X1","X2","n","Sample_real","quantile_99_9","real_n"
470,"chuA24",19,"Kp_R884_1",120.880769045547,NA
470,"ant2Ia1",60,"Kp_R884_1",225.708178159779,NA
470,"mcr64",6,"Kp_R884_1",89.7884189932358,NA
470,"ipaH321",12,"Kp_R884_1",21.2616862461866,NA
470,"stx11581",3,"Kp_R884_1",41.8241822416477,NA
470,"tetM34",2,"Kp_R884_1",19.905700783891,NA
470,"Tsp19",4,"Kp_R884_1",21.8678047948649,NA
470,"eae111",1,"Kp_R884_1",23.7304952007239,NA
470,"aadA1",2,"Kp_R884_1",14.1571352863536,NA
470,"aggR11",2,"Kp_R884_1",41.2496354721484,NA
470,"astA13",2,"Kp_R884_1",10.8982949359371,NA
470,"mphA18",2,"Kp_R884_1",17.0702477702863,NA
470,"dfrA1",3,"Kp_R884_1",171.576934043566,NA
470,"qnrS1",1,"Kp_R884_1",7.41224995740564,NA
470,"aaiC17",1,"Kp_R884_1",20.0162425863696,NA
470,"bfpF56",1,"Kp_R884_1",2.97627866533694,NA
471,"aph6I29",880,"Kp_R884_2",1564.71149082057,NA
471,"dfrA15",4947,"Kp_R884_2",45044.3140768821,NA
471,"dfrA243",591,"Kp_R884_2",3059.13029908572,NA
471,"dfrA369",158,"Kp_R884_2",8679.36043701556,NA
471,"qnrB7",508,"Kp_R884_2",3932.28470087176,NA
471,"aac3II63",314,"Kp_R884_2",3.768131939875,310.231868060125
471,"gadph195",158,"Kp_R884_2",105.058327370762,52.9416726292383
471,"sul15",98,"Kp_R884_2",406.852140513735,NA
471,"aac3VI23",15,"Kp_R884_2",43.3275644759138,NA
471,"bfpA82",118,"Kp_R884_2",1344.94106231646,NA
471,"aac6I6",144,"Kp_R884_2",24.2770971057034,119.722902894297
471,"aadA57",6,"Kp_R884_2",23.5136927375065,NA
471,"aac6I123",279,"Kp_R884_2",11.3437589734004,267.6562410266
471,"tetB43",13,"Kp_R884_2",186.174284143104,NA
471,"mcr28",122,"Kp_R884_2",3302.48592248652,NA
471,"intI125",273,"Kp_R884_2",1,272
471,"tetA13",860,"Kp_R884_2",179.496739852089,680.503260147911
471,"sul22",154,"Kp_R884_2",234.331413109493,NA
471,"trpA354",8,"Kp_R884_2",134.062059371692,NA
471,"sul336",64,"Kp_R884_2",651.156032356883,NA
471,"bfpF56",1,"Kp_R884_2",2.97627866533694,NA
471,"dfrA58",129,"Kp_R884_2",570.011106605434,NA
471,"ipaH921",117,"Kp_R884_2",892.457127114583,NA
471,"ipaH321",7,"Kp_R884_2",21.2616862461866,NA
471,"invE132",85,"Kp_R884_2",1873.07522286973,NA
471,"chuA24",22,"Kp_R884_2",120.880769045547,NA
471,"ant2Ia1",54,"Kp_R884_2",225.708178159779,NA
471,"aggR11",1,"Kp_R884_2",41.2496354721484,NA
471,"eae6271",30,"Kp_R884_2",513.949347429163,NA
471,"yjaA12",18,"Kp_R884_2",194.115628268021,NA
471,"dfrA1",1,"Kp_R884_2",171.576934043566,NA
471,"stx1301",30,"Kp_R884_2",383.16671651034,NA
471,"aaiC17",3,"Kp_R884_2",20.0162425863696,NA
471,"tetM34",1,"Kp_R884_2",19.905700783891,NA
471,"mcr64",8,"Kp_R884_2",89.7884189932358,NA
471,"aap223",3,"Kp_R884_2",2.87320121980796,0.126798780192038
471,"uidA616",9,"Kp_R884_2",51.0816207588305,NA
471,"eltA73",2,"Kp_R884_2",100.946481015484,NA
471,"eltA4510",1,"Kp_R884_2",6.28783638827619,NA
471,"stx23291",6,"Kp_R884_2",78.4426543581793,NA
471,"Tsp19",2,"Kp_R884_2",21.8678047948649,NA
471,"stx11581",1,"Kp_R884_2",41.8241822416477,NA
472,"dfrA15",7636,"Ecoli70_1",45044.3140768821,NA
472,"aph6I29",602,"Ecoli70_1",1564.71149082057,NA
472,"qnrB7",859,"Ecoli70_1",3932.28470087176,NA
472,"invE132",161,"Ecoli70_1",1873.07522286973,NA
472,"dfrA243",596,"Ecoli70_1",3059.13029908572,NA
472,"yjaA12",22,"Ecoli70_1",194.115628268021,NA
472,"uidA616",480,"Ecoli70_1",51.0816207588305,428.91837924117
472,"uidA160",223,"Ecoli70_1",NA,223
472,"sul22",24,"Ecoli70_1",234.331413109493,NA
472,"chuA24",363,"Ecoli70_1",120.880769045547,242.119230954453
472,"aaiC17",133,"Ecoli70_1",20.0162425863696,112.98375741363
472,"Tsp19",2,"Ecoli70_1",21.8678047948649,NA
472,"sul15",181,"Ecoli70_1",406.852140513735,NA
472,"ipaH921",174,"Ecoli70_1",892.457127114583,NA
472,"dfrA58",178,"Ecoli70_1",570.011106605434,NA
472,"mcr28",226,"Ecoli70_1",3302.48592248652,NA
472,"stx1301",57,"Ecoli70_1",383.16671651034,NA
472,"bfpA82",200,"Ecoli70_1",1344.94106231646,NA
472,"stx11581",4,"Ecoli70_1",41.8241822416477,NA
472,"ant2Ia1",55,"Ecoli70_1",225.708178159779,NA
472,"aadA57",77,"Ecoli70_1",23.5136927375065,53.4863072624935
472,"sul336",108,"Ecoli70_1",651.156032356883,NA
472,"aac6I123",23,"Ecoli70_1",11.3437589734004,11.6562410265996
472,"dfrA369",368,"Ecoli70_1",8679.36043701556,NA
472,"trpA354",181,"Ecoli70_1",134.062059371692,46.9379406283084
472,"mphA18",88,"Ecoli70_1",17.0702477702863,70.9297522297137
472,"tetA13",93,"Ecoli70_1",179.496739852089,NA
472,"qnrS1",53,"Ecoli70_1",7.41224995740564,45.5877500425944
472,"stx23291",8,"Ecoli70_1",78.4426543581793,NA
472,"gadph195",17,"Ecoli70_1",105.058327370762,NA
472,"eae6271",56,"Ecoli70_1",513.949347429163,NA
472,"arpA19",89,"Ecoli70_1",7.89715486823765,81.1028451317624
472,"dfrA1",7,"Ecoli70_1",171.576934043566,NA
472,"mcr64",5,"Ecoli70_1",89.7884189932358,NA
472,"eltA73",14,"Ecoli70_1",100.946481015484,NA
472,"ipaH321",5,"Ecoli70_1",21.2616862461866,NA
472,"aac3VI23",13,"Ecoli70_1",43.3275644759138,NA
472,"tetB43",20,"Ecoli70_1",186.174284143104,NA
472,"bfpF56",2,"Ecoli70_1",2.97627866533694,NA
472,"aaiC47",1,"Ecoli70_1",13.6202465566286,NA
472,"astA13",1,"Ecoli70_1",10.8982949359371,NA
472,"aadA1",1,"Ecoli70_1",14.1571352863536,NA
472,"aggR11",2,"Ecoli70_1",41.2496354721484,NA
472,"stx2181",1,"Ecoli70_1",28.4620161784287,NA
472,"tetM34",1,"Ecoli70_1",19.905700783891,NA
472,"aac6I6",1,"Ecoli70_1",24.2770971057034,NA
473,"dfrA15",563,"zNegative_3",45044.3140768821,NA
473,"aac3VI23",6,"zNegative_3",43.3275644759138,NA
473,"dfrA243",49,"zNegative_3",3059.13029908572,NA
473,"mcr28",32,"zNegative_3",3302.48592248652,NA
473,"bfpA82",12,"zNegative_3",1344.94106231646,NA
473,"sul15",16,"zNegative_3",406.852140513735,NA
473,"aph6I29",37,"zNegative_3",1564.71149082057,NA
473,"dfrA369",71,"zNegative_3",8679.36043701556,NA
473,"ant2Ia1",6,"zNegative_3",225.708178159779,NA
473,"sul22",1,"zNegative_3",234.331413109493,NA
473,"qnrB7",69,"zNegative_3",3932.28470087176,NA
473,"tetA13",8,"zNegative_3",179.496739852089,NA
473,"gadph195",2,"zNegative_3",105.058327370762,NA
473,"invE132",18,"zNegative_3",1873.07522286973,NA
473,"ipaH921",10,"zNegative_3",892.457127114583,NA
473,"dfrA58",20,"zNegative_3",570.011106605434,NA
473,"eae6271",4,"zNegative_3",513.949347429163,NA
473,"trpA354",4,"zNegative_3",134.062059371692,NA
473,"yjaA12",6,"zNegative_3",194.115628268021,NA
473,"sul336",8,"zNegative_3",651.156032356883,NA
473,"aadA57",2,"zNegative_3",23.5136927375065,NA
473,"tetB43",2,"zNegative_3",186.174284143104,NA
473,"dfrA1",2,"zNegative_3",171.576934043566,NA
473,"chuA24",3,"zNegative_3",120.880769045547,NA
473,"stx1301",2,"zNegative_3",383.16671651034,NA
473,"aac6I6",1,"zNegative_3",24.2770971057034,NA
473,"aggR11",1,"zNegative_3",41.2496354721484,NA
474,"dfrA15",2649,"Ecoli70_2",45044.3140768821,NA
474,"gadph195",4,"Ecoli70_2",105.058327370762,NA
474,"qnrB7",273,"Ecoli70_2",3932.28470087176,NA
474,"invE132",69,"Ecoli70_2",1873.07522286973,NA
474,"dfrA369",144,"Ecoli70_2",8679.36043701556,NA
474,"dfrA243",175,"Ecoli70_2",3059.13029908572,NA
474,"ipaH921",55,"Ecoli70_2",892.457127114583,NA
474,"tetM34",1,"Ecoli70_2",19.905700783891,NA
474,"uidA616",127,"Ecoli70_2",51.0816207588305,75.9183792411695
474,"aaiC17",41,"Ecoli70_2",20.0162425863696,20.9837574136304
474,"aac3VI23",10,"Ecoli70_2",43.3275644759138,NA
474,"mphA18",16,"Ecoli70_2",17.0702477702863,NA
474,"aph6I29",165,"Ecoli70_2",1564.71149082057,NA
474,"mcr28",98,"Ecoli70_2",3302.48592248652,NA
474,"tetA13",34,"Ecoli70_2",179.496739852089,NA
474,"bfpA82",65,"Ecoli70_2",1344.94106231646,NA
474,"chuA24",123,"Ecoli70_2",120.880769045547,2.11923095445309
474,"dfrA58",53,"Ecoli70_2",570.011106605434,NA
474,"uidA160",63,"Ecoli70_2",NA,63
474,"qnrS1",15,"Ecoli70_2",7.41224995740564,7.58775004259436
474,"arpA19",44,"Ecoli70_2",7.89715486823765,36.1028451317624
474,"trpA354",54,"Ecoli70_2",134.062059371692,NA
474,"aadA57",21,"Ecoli70_2",23.5136927375065,NA
474,"aac6I123",17,"Ecoli70_2",11.3437589734004,5.65624102659958
474,"stx1301",21,"Ecoli70_2",383.16671651034,NA
474,"sul336",31,"Ecoli70_2",651.156032356883,NA
474,"eae6271",14,"Ecoli70_2",513.949347429163,NA
474,"sul15",54,"Ecoli70_2",406.852140513735,NA
474,"tetB43",15,"Ecoli70_2",186.174284143104,NA
474,"stx2181",3,"Ecoli70_2",28.4620161784287,NA
474,"sul22",14,"Ecoli70_2",234.331413109493,NA
474,"dfrA1",5,"Ecoli70_2",171.576934043566,NA
474,"ipaH321",3,"Ecoli70_2",21.2616862461866,NA
474,"ant2Ia1",23,"Ecoli70_2",225.708178159779,NA
474,"yjaA12",3,"Ecoli70_2",194.115628268021,NA
474,"eae111",1,"Ecoli70_2",23.7304952007239,NA
474,"eltA73",5,"Ecoli70_2",100.946481015484,NA
474,"stx23291",3,"Ecoli70_2",78.4426543581793,NA
474,"aadA21",1,"Ecoli70_2",9.14218305826812,NA
474,"mcr64",4,"Ecoli70_2",89.7884189932358,NA
474,"aac3II63",1,"Ecoli70_2",3.768131939875,NA
474,"Tsp19",2,"Ecoli70_2",21.8678047948649,NA
474,"aggR11",1,"Ecoli70_2",41.2496354721484,NA
475,"mcr28",168,"zNegative_4",3302.48592248652,NA
475,"dfrA15",3702,"zNegative_4",45044.3140768821,NA
475,"aph6I29",215,"zNegative_4",1564.71149082057,NA
475,"qnrB7",564,"zNegative_4",3932.28470087176,NA
475,"aadA57",7,"zNegative_4",23.5136927375065,NA
475,"invE132",93,"zNegative_4",1873.07522286973,NA
475,"tetB43",17,"zNegative_4",186.174284143104,NA
475,"dfrA1",9,"zNegative_4",171.576934043566,NA
475,"dfrA58",81,"zNegative_4",570.011106605434,NA
475,"dfrA243",299,"zNegative_4",3059.13029908572,NA
475,"dfrA369",415,"zNegative_4",8679.36043701556,NA
475,"eae6271",29,"zNegative_4",513.949347429163,NA
475,"sul336",54,"zNegative_4",651.156032356883,NA
475,"uidA616",3,"zNegative_4",51.0816207588305,NA
475,"tetA13",35,"zNegative_4",179.496739852089,NA
475,"sul15",44,"zNegative_4",406.852140513735,NA
475,"eltA73",7,"zNegative_4",100.946481015484,NA
475,"bfpA82",108,"zNegative_4",1344.94106231646,NA
475,"ant2Ia1",17,"zNegative_4",225.708178159779,NA
475,"trpA354",8,"zNegative_4",134.062059371692,NA
475,"ipaH921",80,"zNegative_4",892.457127114583,NA
475,"gadph195",13,"zNegative_4",105.058327370762,NA
475,"eae111",2,"zNegative_4",23.7304952007239,NA
475,"stx1301",20,"zNegative_4",383.16671651034,NA
475,"chuA24",15,"zNegative_4",120.880769045547,NA
475,"yjaA12",13,"zNegative_4",194.115628268021,NA
475,"aadA1",4,"zNegative_4",14.1571352863536,NA
475,"mphA18",2,"zNegative_4",17.0702477702863,NA
475,"stx23291",6,"zNegative_4",78.4426543581793,NA
475,"aadA21",1,"zNegative_4",9.14218305826812,NA
475,"sul22",12,"zNegative_4",234.331413109493,NA
475,"stx11581",3,"zNegative_4",41.8241822416477,NA
475,"aac6I6",3,"zNegative_4",24.2770971057034,NA
475,"tetM34",3,"zNegative_4",19.905700783891,NA
475,"bfpF56",2,"zNegative_4",2.97627866533694,NA
475,"arpA19",1,"zNegative_4",7.89715486823765,NA
475,"stx2181",1,"zNegative_4",28.4620161784287,NA
475,"aaiC17",1,"zNegative_4",20.0162425863696,NA
475,"Tsp19",1,"zNegative_4",21.8678047948649,NA
475,"aap223",1,"zNegative_4",2.87320121980796,NA
475,"mcr64",1,"zNegative_4",89.7884189932358,NA
475,"aaiC47",1,"zNegative_4",13.6202465566286,NA
475,"qnrB35",1,"zNegative_4",1,NA
475,"aac3II63",1,"zNegative_4",3.768131939875,NA
475,"aac3VI23",1,"zNegative_4",43.3275644759138,NA
475,"aac6I123",1,"zNegative_4",11.3437589734004,NA
476,"bfpA82",74,"zNegative_5",1344.94106231646,NA
476,"dfrA15",2646,"zNegative_5",45044.3140768821,NA
476,"dfrA58",54,"zNegative_5",570.011106605434,NA
476,"aph6I29",173,"zNegative_5",1564.71149082057,NA
476,"dfrA243",193,"zNegative_5",3059.13029908572,NA
476,"mcr28",123,"zNegative_5",3302.48592248652,NA
476,"qnrB7",355,"zNegative_5",3932.28470087176,NA
476,"dfrA369",269,"zNegative_5",8679.36043701556,NA
476,"invE132",59,"zNegative_5",1873.07522286973,NA
476,"eae6271",22,"zNegative_5",513.949347429163,NA
476,"tetA13",33,"zNegative_5",179.496739852089,NA
476,"yjaA12",13,"zNegative_5",194.115628268021,NA
476,"gadph195",5,"zNegative_5",105.058327370762,NA
476,"ipaH921",65,"zNegative_5",892.457127114583,NA
476,"sul15",15,"zNegative_5",406.852140513735,NA
476,"sul336",23,"zNegative_5",651.156032356883,NA
476,"sul22",7,"zNegative_5",234.331413109493,NA
476,"tetB43",16,"zNegative_5",186.174284143104,NA
476,"ant2Ia1",14,"zNegative_5",225.708178159779,NA
476,"eltA73",8,"zNegative_5",100.946481015484,NA
476,"stx1301",18,"zNegative_5",383.16671651034,NA
476,"aac3VI23",12,"zNegative_5",43.3275644759138,NA
476,"chuA24",12,"zNegative_5",120.880769045547,NA
476,"aadA57",2,"zNegative_5",23.5136927375065,NA
476,"mcr64",3,"zNegative_5",89.7884189932358,NA
476,"trpA354",11,"zNegative_5",134.062059371692,NA
476,"aac3II63",1,"zNegative_5",3.768131939875,NA
476,"dfrA1",5,"zNegative_5",171.576934043566,NA
476,"eae111",1,"zNegative_5",23.7304952007239,NA
476,"estIa94",1,"zNegative_5",7.15894419987053,NA
476,"stx2181",1,"zNegative_5",28.4620161784287,NA
476,"stx23291",5,"zNegative_5",78.4426543581793,NA
476,"aac6I6",1,"zNegative_5",24.2770971057034,NA
476,"uidA616",2,"zNegative_5",51.0816207588305,NA
476,"aaiC47",1,"zNegative_5",13.6202465566286,NA
476,"astA13",1,"zNegative_5",10.8982949359371,NA
476,"stx11581",1,"zNegative_5",41.8241822416477,NA
476,"mphA18",2,"zNegative_5",17.0702477702863,NA
477,"dfrA15",2653,"zNegative_6",45044.3140768821,NA
477,"tetA13",34,"zNegative_6",179.496739852089,NA
477,"ipaH921",74,"zNegative_6",892.457127114583,NA
477,"dfrA243",187,"zNegative_6",3059.13029908572,NA
477,"tetB43",13,"zNegative_6",186.174284143104,NA
477,"aph6I29",177,"zNegative_6",1564.71149082057,NA
477,"qnrB7",382,"zNegative_6",3932.28470087176,NA
477,"mcr28",128,"zNegative_6",3302.48592248652,NA
477,"invE132",70,"zNegative_6",1873.07522286973,NA
477,"dfrA369",272,"zNegative_6",8679.36043701556,NA
477,"sul336",43,"zNegative_6",651.156032356883,NA
477,"bfpA82",66,"zNegative_6",1344.94106231646,NA
477,"sul15",27,"zNegative_6",406.852140513735,NA
477,"eae6271",16,"zNegative_6",513.949347429163,NA
477,"dfrA58",54,"zNegative_6",570.011106605434,NA
477,"eltA73",7,"zNegative_6",100.946481015484,NA
477,"mcr64",3,"zNegative_6",89.7884189932358,NA
477,"ipaH321",3,"zNegative_6",21.2616862461866,NA
477,"aac3VI23",10,"zNegative_6",43.3275644759138,NA
477,"uidA616",5,"zNegative_6",51.0816207588305,NA
477,"stx1301",10,"zNegative_6",383.16671651034,NA
477,"trpA354",6,"zNegative_6",134.062059371692,NA
477,"sul22",12,"zNegative_6",234.331413109493,NA
477,"dfrA1",7,"zNegative_6",171.576934043566,NA
477,"stx23291",7,"zNegative_6",78.4426543581793,NA
477,"ant2Ia1",16,"zNegative_6",225.708178159779,NA
477,"gadph195",6,"zNegative_6",105.058327370762,NA
477,"chuA24",5,"zNegative_6",120.880769045547,NA
477,"stx11581",1,"zNegative_6",41.8241822416477,NA
477,"eltA4510",1,"zNegative_6",6.28783638827619,NA
477,"mphA18",2,"zNegative_6",17.0702477702863,NA
477,"aac6I6",2,"zNegative_6",24.2770971057034,NA
477,"yjaA12",5,"zNegative_6",194.115628268021,NA
477,"tetM34",1,"zNegative_6",19.905700783891,NA
477,"Tsp19",2,"zNegative_6",21.8678047948649,NA
477,"aadA1",2,"zNegative_6",14.1571352863536,NA
477,"aggR11",1,"zNegative_6",41.2496354721484,NA
477,"aadA57",3,"zNegative_6",23.5136927375065,NA
478,"ipaH921",61,"zNegative_7",892.457127114583,NA
478,"dfrA15",2462,"zNegative_7",45044.3140768821,NA
478,"qnrB7",364,"zNegative_7",3932.28470087176,NA
478,"sul15",31,"zNegative_7",406.852140513735,NA
478,"aph6I29",184,"zNegative_7",1564.71149082057,NA
478,"mcr28",106,"zNegative_7",3302.48592248652,NA
478,"tetA13",41,"zNegative_7",179.496739852089,NA
478,"dfrA369",248,"zNegative_7",8679.36043701556,NA
478,"aac3VI23",9,"zNegative_7",43.3275644759138,NA
478,"sul22",17,"zNegative_7",234.331413109493,NA
478,"yjaA12",9,"zNegative_7",194.115628268021,NA
478,"dfrA243",182,"zNegative_7",3059.13029908572,NA
478,"tetB43",9,"zNegative_7",186.174284143104,NA
478,"trpA354",8,"zNegative_7",134.062059371692,NA
478,"bfpA82",69,"zNegative_7",1344.94106231646,NA
478,"sul336",30,"zNegative_7",651.156032356883,NA
478,"eae6271",23,"zNegative_7",513.949347429163,NA
478,"dfrA58",71,"zNegative_7",570.011106605434,NA
478,"ant2Ia1",18,"zNegative_7",225.708178159779,NA
478,"invE132",51,"zNegative_7",1873.07522286973,NA
478,"eltA73",5,"zNegative_7",100.946481015484,NA
478,"stx1301",14,"zNegative_7",383.16671651034,NA
478,"mphA18",1,"zNegative_7",17.0702477702863,NA
478,"Tsp19",4,"zNegative_7",21.8678047948649,NA
478,"gadph195",6,"zNegative_7",105.058327370762,NA
478,"chuA24",10,"zNegative_7",120.880769045547,NA
478,"mcr64",5,"zNegative_7",89.7884189932358,NA
478,"uidA616",5,"zNegative_7",51.0816207588305,NA
478,"dfrA1",1,"zNegative_7",171.576934043566,NA
478,"stx11581",1,"zNegative_7",41.8241822416477,NA
478,"aadA57",2,"zNegative_7",23.5136927375065,NA
478,"stx23291",5,"zNegative_7",78.4426543581793,NA
478,"astA13",2,"zNegative_7",10.8982949359371,NA
478,"ipaH321",2,"zNegative_7",21.2616862461866,NA
479,"dfrA15",3134,"zNegative_8",45044.3140768821,NA
479,"qnrB7",492,"zNegative_8",3932.28470087176,NA
479,"ipaH921",66,"zNegative_8",892.457127114583,NA
479,"aph6I29",208,"zNegative_8",1564.71149082057,NA
479,"bfpA82",85,"zNegative_8",1344.94106231646,NA
479,"invE132",91,"zNegative_8",1873.07522286973,NA
479,"sul336",50,"zNegative_8",651.156032356883,NA
479,"dfrA369",332,"zNegative_8",8679.36043701556,NA
479,"dfrA243",213,"zNegative_8",3059.13029908572,NA
479,"eae6271",26,"zNegative_8",513.949347429163,NA
479,"mcr28",162,"zNegative_8",3302.48592248652,NA
479,"tetA13",35,"zNegative_8",179.496739852089,NA
479,"trpA354",8,"zNegative_8",134.062059371692,NA
479,"sul15",39,"zNegative_8",406.852140513735,NA
479,"dfrA58",69,"zNegative_8",570.011106605434,NA
479,"yjaA12",5,"zNegative_8",194.115628268021,NA
479,"aac3VI23",9,"zNegative_8",43.3275644759138,NA
479,"stx1301",24,"zNegative_8",383.16671651034,NA
479,"ant2Ia1",20,"zNegative_8",225.708178159779,NA
479,"stx23291",9,"zNegative_8",78.4426543581793,NA
479,"gadph195",8,"zNegative_8",105.058327370762,NA
479,"stx11581",4,"zNegative_8",41.8241822416477,NA
479,"uidA616",10,"zNegative_8",51.0816207588305,NA
479,"Tsp19",4,"zNegative_8",21.8678047948649,NA
479,"eltA73",5,"zNegative_8",100.946481015484,NA
479,"tetB43",12,"zNegative_8",186.174284143104,NA
479,"sul22",12,"zNegative_8",234.331413109493,NA
479,"bfpF56",1,"zNegative_8",2.97627866533694,NA
479,"chuA24",12,"zNegative_8",120.880769045547,NA
479,"aadA57",6,"zNegative_8",23.5136927375065,NA
479,"mcr64",2,"zNegative_8",89.7884189932358,NA
479,"dfrA1",4,"zNegative_8",171.576934043566,NA
479,"ipaH321",3,"zNegative_8",21.2616862461866,NA
479,"aggR11",2,"zNegative_8",41.2496354721484,NA
479,"aaiC17",2,"zNegative_8",20.0162425863696,NA
479,"arpA19",1,"zNegative_8",7.89715486823765,NA
479,"aadA1",1,"zNegative_8",14.1571352863536,NA
479,"stx2181",1,"zNegative_8",28.4620161784287,NA
479,"mphA18",1,"zNegative_8",17.0702477702863,NA
479,"astA13",1,"zNegative_8",10.8982949359371,NA
479,"aac6I6",1,"zNegative_8",24.2770971057034,NA
479,"eltA4510",1,"zNegative_8",6.28783638827619,NA
480,"dfrA15",2882,"zNegative_9",45044.3140768821,NA
480,"qnrB7",409,"zNegative_9",3932.28470087176,NA
480,"stx1301",25,"zNegative_9",383.16671651034,NA
480,"dfrA369",291,"zNegative_9",8679.36043701556,NA
480,"stx23291",4,"zNegative_9",78.4426543581793,NA
480,"aph6I29",197,"zNegative_9",1564.71149082057,NA
480,"invE132",72,"zNegative_9",1873.07522286973,NA
480,"mcr28",118,"zNegative_9",3302.48592248652,NA
480,"ant2Ia1",22,"zNegative_9",225.708178159779,NA
480,"bfpA82",76,"zNegative_9",1344.94106231646,NA
480,"estIa94",1,"zNegative_9",7.15894419987053,NA
480,"dfrA243",209,"zNegative_9",3059.13029908572,NA
480,"tetA13",27,"zNegative_9",179.496739852089,NA
480,"dfrA58",66,"zNegative_9",570.011106605434,NA
480,"sul336",39,"zNegative_9",651.156032356883,NA
480,"sul15",27,"zNegative_9",406.852140513735,NA
480,"ipaH921",70,"zNegative_9",892.457127114583,NA
480,"eae6271",19,"zNegative_9",513.949347429163,NA
480,"sul22",7,"zNegative_9",234.331413109493,NA
480,"tetB43",13,"zNegative_9",186.174284143104,NA
480,"chuA24",11,"zNegative_9",120.880769045547,NA
480,"eltA73",7,"zNegative_9",100.946481015484,NA
480,"yjaA12",12,"zNegative_9",194.115628268021,NA
480,"dfrA1",6,"zNegative_9",171.576934043566,NA
480,"stx2181",5,"zNegative_9",28.4620161784287,NA
480,"stx11581",2,"zNegative_9",41.8241822416477,NA
480,"gadph195",6,"zNegative_9",105.058327370762,NA
480,"tetM34",3,"zNegative_9",19.905700783891,NA
480,"trpA354",14,"zNegative_9",134.062059371692,NA
480,"aadA57",3,"zNegative_9",23.5136927375065,NA
480,"aadA1",2,"zNegative_9",14.1571352863536,NA
480,"uidA616",5,"zNegative_9",51.0816207588305,NA
480,"aac3VI23",4,"zNegative_9",43.3275644759138,NA
480,"astA13",1,"zNegative_9",10.8982949359371,NA
480,"ipaH321",2,"zNegative_9",21.2616862461866,NA
480,"aaiC17",1,"zNegative_9",20.0162425863696,NA
480,"eae111",1,"zNegative_9",23.7304952007239,NA
481,"qnrB7",512,"zNegative_10",3932.28470087176,NA
481,"dfrA15",3339,"zNegative_10",45044.3140768821,NA
481,"dfrA369",354,"zNegative_10",8679.36043701556,NA
481,"ant2Ia1",32,"zNegative_10",225.708178159779,NA
481,"aph6I29",217,"zNegative_10",1564.71149082057,NA
481,"dfrA243",279,"zNegative_10",3059.13029908572,NA
481,"bfpA82",116,"zNegative_10",1344.94106231646,NA
481,"sul15",54,"zNegative_10",406.852140513735,NA
481,"sul336",43,"zNegative_10",651.156032356883,NA
481,"eltA73",12,"zNegative_10",100.946481015484,NA
481,"eae6271",23,"zNegative_10",513.949347429163,NA
481,"invE132",91,"zNegative_10",1873.07522286973,NA
481,"mcr28",155,"zNegative_10",3302.48592248652,NA
481,"tetA13",40,"zNegative_10",179.496739852089,NA
481,"aggR11",28,"zNegative_10",41.2496354721484,NA
481,"ipaH921",83,"zNegative_10",892.457127114583,NA
481,"stx1301",20,"zNegative_10",383.16671651034,NA
481,"dfrA58",67,"zNegative_10",570.011106605434,NA
481,"aac3II63",1,"zNegative_10",3.768131939875,NA
481,"yjaA12",15,"zNegative_10",194.115628268021,NA
481,"mcr64",5,"zNegative_10",89.7884189932358,NA
481,"chuA24",7,"zNegative_10",120.880769045547,NA
481,"aac6I6",3,"zNegative_10",24.2770971057034,NA
481,"gadph195",7,"zNegative_10",105.058327370762,NA
481,"ipaH321",5,"zNegative_10",21.2616862461866,NA
481,"aac3VI23",6,"zNegative_10",43.3275644759138,NA
481,"stx23291",6,"zNegative_10",78.4426543581793,NA
481,"trpA354",9,"zNegative_10",134.062059371692,NA
481,"stx11581",3,"zNegative_10",41.8241822416477,NA
481,"sul22",10,"zNegative_10",234.331413109493,NA
481,"dfrA1",6,"zNegative_10",171.576934043566,NA
481,"aac6I123",1,"zNegative_10",11.3437589734004,NA
481,"uidA616",5,"zNegative_10",51.0816207588305,NA
481,"tetB43",12,"zNegative_10",186.174284143104,NA
481,"astA13",1,"zNegative_10",10.8982949359371,NA
481,"aadA57",4,"zNegative_10",23.5136927375065,NA
481,"Tsp19",3,"zNegative_10",21.8678047948649,NA
481,"aaiC17",1,"zNegative_10",20.0162425863696,NA
481,"aadA1",2,"zNegative_10",14.1571352863536,NA
481,"tetM34",1,"zNegative_10",19.905700783891,NA
481,"eae111",2,"zNegative_10",23.7304952007239,NA
482,"qnrB7",907,"zNegative_11",3932.28470087176,NA
482,"dfrA15",6046,"zNegative_11",45044.3140768821,NA
482,"aph6I29",405,"zNegative_11",1564.71149082057,NA
482,"ipaH921",150,"zNegative_11",892.457127114583,NA
482,"dfrA369",608,"zNegative_11",8679.36043701556,NA
482,"bfpA82",160,"zNegative_11",1344.94106231646,NA
482,"mcr28",253,"zNegative_11",3302.48592248652,NA
482,"tetB43",23,"zNegative_11",186.174284143104,NA
482,"dfrA58",138,"zNegative_11",570.011106605434,NA
482,"dfrA243",457,"zNegative_11",3059.13029908572,NA
482,"invE132",155,"zNegative_11",1873.07522286973,NA
482,"aadA57",9,"zNegative_11",23.5136927375065,NA
482,"ant2Ia1",61,"zNegative_11",225.708178159779,NA
482,"sul336",86,"zNegative_11",651.156032356883,NA
482,"stx11581",5,"zNegative_11",41.8241822416477,NA
482,"sul15",96,"zNegative_11",406.852140513735,NA
482,"stx1301",32,"zNegative_11",383.16671651034,NA
482,"eae6271",45,"zNegative_11",513.949347429163,NA
482,"yjaA12",26,"zNegative_11",194.115628268021,NA
