X2,n,Sample_real,quantile_99_9,real_n,wgs
qnrB7,647,HH03H_1,2274.395336,NA,t
sul15,143,HH03H_1,336.9744391,NA,t
ipaH921,238,HH03H_1,594.8838406,NA,t
dfrA58,203,HH03H_1,638.237907,NA,t
dfrA243,422,HH03H_1,1628.116654,NA,t
uidA160,222,HH03H_1,45.4259403,176.5740597,y
Tsp19,128,HH03H_1,8.356258849,119.6437412,y
sul336,67,HH03H_1,233.6440544,NA,t
dfrA369,116,HH03H_1,1321.534444,NA,t
eltA73,20,HH03H_1,42.3481847,NA,t
tetA13,806,HH03H_1,335.2835292,470.7164708,y
invE132,96,HH03H_1,340.8998256,NA,t
ant2Ia1,58,HH03H_1,183.6437663,NA,t
aadA21,2,HH03H_1,3.06294049,NA,t
trpA354,202,HH03H_1,78.74755159,123.2524484,y
stx1301,38,HH03H_1,98.20119757,NA,t
chuA24,32,HH03H_1,90.569797,NA,t
eae6271,33,HH03H_1,95.00249422,NA,t
yjaA12,28,HH03H_1,70.55887949,NA,t
aac6I6,4,HH03H_1,14.85969039,NA,t
mcr28,50,HH03H_1,623.1196443,NA,t
astA13,6,HH03H_1,18.86957905,NA,t
sul22,20,HH03H_1,57.25667117,NA,t
aac3VI23,27,HH03H_1,92.95057193,NA,t
tetB43,16,HH03H_1,87.86055939,NA,t
aadA57,2,HH03H_1,17.67596572,NA,t
ipaH321,8,HH03H_1,24.01834076,NA,t
mcr64,4,HH03H_1,12.19818898,NA,t
stx23291,23,HH03H_1,34.82894023,NA,t
aap223,4,HH03H_1,8.505319436,NA,t
mphA18,8,HH03H_1,13.40578238,NA,t
gadph195,22,HH03H_1,58.16733671,NA,t
dfrA1,4,HH03H_1,28.6793785,NA,t
qnrS1,1,HH03H_1,1,NA,t
stx11581,1,HH03H_1,12.1322953,NA,t
aac6I123,1,HH03H_1,1,NA,t
aadA1,2,HH03H_1,5.343076398,NA,t
stx2181,1,HH03H_1,11.22887224,NA,t
dfrA15,6859,HH03S_1,25274.86921,NA,t
aph6I29,739,HH03S_1,2203.402127,NA,t
Tsp19,158,HH03S_1,8.356258849,149.6437412,y
stx2181,2,HH03S_1,11.22887224,NA,t
ant2Ia1,64,HH03S_1,183.6437663,NA,t
tetB43,23,HH03S_1,87.86055939,NA,t
qnrB7,508,HH03S_1,2274.395336,NA,t
dfrA58,199,HH03S_1,638.237907,NA,t
aap223,3,HH03S_1,8.505319436,NA,t
uidA616,642,HH03S_1,51.58446125,590.4155388,y
trpA354,227,HH03S_1,78.74755159,148.2524484,y
eltA73,10,HH03S_1,42.3481847,NA,t
gadph195,15,HH03S_1,58.16733671,NA,t
dfrA243,392,HH03S_1,1628.116654,NA,t
tetA13,142,HH03S_1,335.2835292,NA,t
uidA160,162,HH03S_1,45.4259403,116.5740597,y
dfrA369,115,HH03S_1,1321.534444,NA,t
bfpA82,130,HH03S_1,412.4281465,NA,t
ipaH921,240,HH03S_1,594.8838406,NA,t
mcr28,53,HH03S_1,623.1196443,NA,t
stx1301,29,HH03S_1,98.20119757,NA,t
invE132,73,HH03S_1,340.8998256,NA,t
stx23291,16,HH03S_1,34.82894023,NA,t
sul15,104,HH03S_1,336.9744391,NA,t
sul22,11,HH03S_1,57.25667117,NA,t
sul336,77,HH03S_1,233.6440544,NA,t
chuA24,23,HH03S_1,90.569797,NA,t
mcr64,4,HH03S_1,12.19818898,NA,t
eae6271,30,HH03S_1,95.00249422,NA,t
aac3VI23,45,HH03S_1,92.95057193,NA,t
aadA57,8,HH03S_1,17.67596572,NA,t
ipaH321,11,HH03S_1,24.01834076,NA,t
yjaA12,20,HH03S_1,70.55887949,NA,t
mphA18,5,HH03S_1,13.40578238,NA,t
aac3II63,1,HH03S_1,8.079113041,NA,t
aac6I123,2,HH03S_1,1,1,n
astA13,2,HH03S_1,18.86957905,NA,t
aac6I6,2,HH03S_1,14.85969039,NA,t
aatA12314,1,HH03S_1,2,NA,t
aadA1,1,HH03S_1,5.343076398,NA,t
aatA22,1,HH03S_1,NA,1,n
stx11581,1,HH03S_1,12.1322953,NA,t
aaiC17,1,HH03S_1,2.840486174,NA,t
qnrB35,1,HH03S_1,1,NA,t
dfrA15,7932,HH08C_1,25274.86921,NA,t
trpA354,173,HH08C_1,78.74755159,94.25244841,y
tetA13,161,HH08C_1,335.2835292,NA,t
aph6I29,830,HH08C_1,2203.402127,NA,t
eltA73,15,HH08C_1,42.3481847,NA,t
dfrA58,193,HH08C_1,638.237907,NA,t
qnrB7,612,HH08C_1,2274.395336,NA,t
ant2Ia1,64,HH08C_1,183.6437663,NA,t
yjaA12,26,HH08C_1,70.55887949,NA,t
Tsp19,93,HH08C_1,8.356258849,84.64374115,n
dfrA243,360,HH08C_1,1628.116654,NA,t
uidA616,463,HH08C_1,51.58446125,411.4155388,y
ipaH921,216,HH08C_1,594.8838406,NA,t
bfpA82,151,HH08C_1,412.4281465,NA,t
dfrA369,98,HH08C_1,1321.534444,NA,t
sul336,79,HH08C_1,233.6440544,NA,t
invE132,80,HH08C_1,340.8998256,NA,t
uidA160,151,HH08C_1,45.4259403,105.5740597,y
stx23291,313,HH08C_1,34.82894023,278.1710598,y
stx2181,181,HH08C_1,11.22887224,169.7711278,y
aac3VI23,28,HH08C_1,92.95057193,NA,t
sul15,144,HH08C_1,336.9744391,NA,t
mcr28,41,HH08C_1,623.1196443,NA,t
stx1301,144,HH08C_1,98.20119757,45.79880243,y
aac6I6,5,HH08C_1,14.85969039,NA,t
ipaH321,4,HH08C_1,24.01834076,NA,t
sul22,25,HH08C_1,57.25667117,NA,t
gadph195,14,HH08C_1,58.16733671,NA,t
tetB43,32,HH08C_1,87.86055939,NA,t
eae6271,17,HH08C_1,95.00249422,NA,t
mphA18,3,HH08C_1,13.40578238,NA,t
aadA1,4,HH08C_1,5.343076398,NA,t
aac3II63,3,HH08C_1,8.079113041,NA,t
mcr64,4,HH08C_1,12.19818898,NA,t
chuA24,24,HH08C_1,90.569797,NA,t
aap223,6,HH08C_1,8.505319436,NA,t
stx11581,2,HH08C_1,12.1322953,NA,f
dfrA1,2,HH08C_1,28.6793785,NA,t
qnrS1,1,HH08C_1,1,NA,t
tetM34,1,HH08C_1,3.710916656,NA,t
aadA57,7,HH08C_1,17.67596572,NA,t
astA13,4,HH08C_1,18.86957905,NA,t
aatA12314,1,HH08C_1,2,NA,f
dfrA15,6200,HH08CH_1,25274.86921,NA,t
bfpA82,79,HH08CH_1,412.4281465,NA,t
uidA160,91,HH08CH_1,45.4259403,45.5740597,y
dfrA58,170,HH08CH_1,638.237907,NA,t
invE132,43,HH08CH_1,340.8998256,NA,t
aph6I29,836,HH08CH_1,2203.402127,NA,t
qnrB7,554,HH08CH_1,2274.395336,NA,t
ipaH921,192,HH08CH_1,594.8838406,NA,t
dfrA369,75,HH08CH_1,1321.534444,NA,t
trpA354,95,HH08CH_1,78.74755159,16.25244841,y
uidA616,364,HH08CH_1,51.58446125,312.4155388,y
aatA12314,187,HH08CH_1,2,185,y
sul15,130,HH08CH_1,336.9744391,NA,t
tetA13,145,HH08CH_1,335.2835292,NA,t
dfrA243,248,HH08CH_1,1628.116654,NA,t
sul336,53,HH08CH_1,233.6440544,NA,t
aac3VI23,31,HH08CH_1,92.95057193,NA,t
qnrS1,69,HH08CH_1,1,68,y
stx1301,29,HH08CH_1,98.20119757,NA,t
gadph195,23,HH08CH_1,58.16733671,NA,t
tetB43,25,HH08CH_1,87.86055939,NA,t
ant2Ia1,42,HH08CH_1,183.6437663,NA,t
mcr28,17,HH08CH_1,623.1196443,NA,t
yjaA12,13,HH08CH_1,70.55887949,NA,t
sul22,17,HH08CH_1,57.25667117,NA,t
chuA24,30,HH08CH_1,90.569797,NA,t
stx23291,14,HH08CH_1,34.82894023,NA,t
eltA73,10,HH08CH_1,42.3481847,NA,t
qnrB35,1,HH08CH_1,1,NA,t
stx11581,1,HH08CH_1,12.1322953,NA,t
astA13,2,HH08CH_1,18.86957905,NA,t
ipaH321,4,HH08CH_1,24.01834076,NA,t
eae6271,13,HH08CH_1,95.00249422,NA,t
mphA18,2,HH08CH_1,13.40578238,NA,t
aac3II63,3,HH08CH_1,8.079113041,NA,t
tetM34,1,HH08CH_1,3.710916656,NA,t
Tsp19,3,HH08CH_1,8.356258849,NA,t
aap223,2,HH08CH_1,8.505319436,NA,t
aadA57,4,HH08CH_1,17.67596572,NA,t
aadA1,2,HH08CH_1,5.343076398,NA,t
stx2181,1,HH08CH_1,11.22887224,NA,t
aac6I6,2,HH08CH_1,14.85969039,NA,t
bfpF56,2,HH08CH_1,1,1,n
aaiC17,1,HH08CH_1,2.840486174,NA,t
eae111,1,HH08CH_1,9.233413476,NA,t
dfrA15,7161,HH08H_1,25274.86921,NA,t
chuA24,18,HH08H_1,90.569797,NA,f
aph6I29,917,HH08H_1,2203.402127,NA,t
qnrB7,777,HH08H_1,2274.395336,NA,t
uidA616,560,HH08H_1,51.58446125,508.4155388,y
tetA13,155,HH08H_1,335.2835292,NA,t
bfpA82,95,HH08H_1,412.4281465,NA,t
ipaH921,241,HH08H_1,594.8838406,NA,t
uidA160,148,HH08H_1,45.4259403,102.5740597,y
Tsp19,100,HH08H_1,8.356258849,91.64374115,y
dfrA369,125,HH08H_1,1321.534444,NA,t
dfrA243,385,HH08H_1,1628.116654,NA,t
tetB43,31,HH08H_1,87.86055939,NA,t
mcr28,35,HH08H_1,623.1196443,NA,t
dfrA58,237,HH08H_1,638.237907,NA,t
sul15,155,HH08H_1,336.9744391,NA,t
eae6271,19,HH08H_1,95.00249422,NA,t
ant2Ia1,52,HH08H_1,183.6437663,NA,t
trpA354,195,HH08H_1,78.74755159,116.2524484,y
yjaA12,24,HH08H_1,70.55887949,NA,t
invE132,48,HH08H_1,340.8998256,NA,t
sul336,61,HH08H_1,233.6440544,NA,t
sul22,21,HH08H_1,57.25667117,NA,t
stx1301,19,HH08H_1,98.20119757,NA,t
aadA57,6,HH08H_1,17.67596572,NA,t
aac3VI23,36,HH08H_1,92.95057193,NA,t
gadph195,18,HH08H_1,58.16733671,NA,t
stx23291,23,HH08H_1,34.82894023,NA,t
qnrB35,2,HH08H_1,1,1,n
mcr64,3,HH08H_1,12.19818898,NA,t
ipaH321,14,HH08H_1,24.01834076,NA,t
eltA73,14,HH08H_1,42.3481847,NA,t
mphA18,7,HH08H_1,13.40578238,NA,t
astA13,1,HH08H_1,18.86957905,NA,t
aac6I6,3,HH08H_1,14.85969039,NA,t
aatA12314,2,HH08H_1,2,NA,t
aap223,3,HH08H_1,8.505319436,NA,t
estIa1515,1,HH08H_1,1,NA,t
stx2181,1,HH08H_1,11.22887224,NA,t
aadA1,1,HH08H_1,5.343076398,NA,t
dfrA15,10329,zSet1Negative_1,25274.86921,NA,t
qnrB7,1235,zSet1Negative_1,2274.395336,NA,t
sul15,183,zSet1Negative_1,336.9744391,NA,t
dfrA243,798,zSet1Negative_1,1628.116654,NA,t
gadph195,10,zSet1Negative_1,58.16733671,NA,t
stx23291,25,zSet1Negative_1,34.82894023,NA,t
sul336,97,zSet1Negative_1,233.6440544,NA,t
aph6I29,1008,zSet1Negative_1,2203.402127,NA,t
ant2Ia1,107,zSet1Negative_1,183.6437663,NA,t
dfrA369,571,zSet1Negative_1,1321.534444,NA,t
ipaH921,335,zSet1Negative_1,594.8838406,NA,t
tetA13,172,zSet1Negative_1,335.2835292,NA,t
uidA160,22,zSet1Negative_1,45.4259403,NA,t
dfrA58,294,zSet1Negative_1,638.237907,NA,t
sul22,29,zSet1Negative_1,57.25667117,NA,t
stx1301,40,zSet1Negative_1,98.20119757,NA,t
tetB43,29,zSet1Negative_1,87.86055939,NA,t
trpA354,37,zSet1Negative_1,78.74755159,NA,t
invE132,121,zSet1Negative_1,340.8998256,NA,t
astA13,8,zSet1Negative_1,18.86957905,NA,t
bfpA82,193,zSet1Negative_1,412.4281465,NA,t
ipaH321,10,zSet1Negative_1,24.01834076,NA,t
mcr28,233,zSet1Negative_1,623.1196443,NA,t
aac3VI23,57,zSet1Negative_1,92.95057193,NA,t
chuA24,41,zSet1Negative_1,90.569797,NA,t
uidA616,20,zSet1Negative_1,51.58446125,NA,t
Tsp19,5,zSet1Negative_1,8.356258849,NA,t
eae6271,42,zSet1Negative_1,95.00249422,NA,t
yjaA12,34,zSet1Negative_1,70.55887949,NA,t
eltA73,20,zSet1Negative_1,42.3481847,NA,t
mphA18,3,zSet1Negative_1,13.40578238,NA,t
aac6I6,5,zSet1Negative_1,14.85969039,NA,t
aadA57,8,zSet1Negative_1,17.67596572,NA,t
stx2181,2,zSet1Negative_1,11.22887224,NA,t
mcr64,4,zSet1Negative_1,12.19818898,NA,t
stx11581,7,zSet1Negative_1,12.1322953,NA,t
dfrA1,10,zSet1Negative_1,28.6793785,NA,t
aac6I123,1,zSet1Negative_1,1,NA,t
aac3II63,2,zSet1Negative_1,8.079113041,NA,t
aaiC47,1,zSet1Negative_1,6.53112039,NA,t
aap223,2,zSet1Negative_1,8.505319436,NA,t
aaiC17,1,zSet1Negative_1,2.840486174,NA,t
aadA1,2,zSet1Negative_1,5.343076398,NA,t
eae111,1,zSet1Negative_1,9.233413476,NA,t
qnrS1,1,zSet1Negative_1,1,NA,t
dfrA15,11934,HH13C_1,25274.86921,NA,t
Tsp19,202,HH13C_1,8.356258849,193.6437412,y
qnrB7,871,HH13C_1,2274.395336,NA,t
trpA354,421,HH13C_1,78.74755159,342.2524484,y
aph6I29,1222,HH13C_1,2203.402127,NA,t
uidA616,931,HH13C_1,51.58446125,879.4155388,y
bfpA82,217,HH13C_1,412.4281465,NA,t
ant2Ia1,118,HH13C_1,183.6437663,NA,t
dfrA369,199,HH13C_1,1321.534444,NA,t
dfrA58,301,HH13C_1,638.237907,NA,t
ipaH921,344,HH13C_1,594.8838406,NA,t
uidA160,325,HH13C_1,45.4259403,279.5740597,y
invE132,124,HH13C_1,340.8998256,NA,t
mcr28,117,HH13C_1,623.1196443,NA,t
stx1301,46,HH13C_1,98.20119757,NA,t
chuA24,53,HH13C_1,90.569797,NA,t
dfrA243,750,HH13C_1,1628.116654,NA,t
yjaA12,30,HH13C_1,70.55887949,NA,t
tetA13,215,HH13C_1,335.2835292,NA,t
aac3VI23,43,HH13C_1,92.95057193,NA,t
mphA18,7,HH13C_1,13.40578238,NA,t
sul15,207,HH13C_1,336.9744391,NA,t
sul336,130,HH13C_1,233.6440544,NA,t
eltA73,18,HH13C_1,42.3481847,NA,t
tetB43,36,HH13C_1,87.86055939,NA,t
aac6I6,2,HH13C_1,14.85969039,NA,t
ipaH321,8,HH13C_1,24.01834076,NA,t
gadph195,21,HH13C_1,58.16733671,NA,t
eae6271,42,HH13C_1,95.00249422,NA,t
stx2181,7,HH13C_1,11.22887224,NA,t
bfpF56,2,HH13C_1,1,1,n
sul22,38,HH13C_1,57.25667117,NA,t
stx23291,24,HH13C_1,34.82894023,NA,t
aap223,2,HH13C_1,8.505319436,NA,t
aac3II63,5,HH13C_1,8.079113041,NA,t
ermB1,1,HH13C_1,1,NA,t
tetM34,2,HH13C_1,3.710916656,NA,t
aadA1,4,HH13C_1,5.343076398,NA,t
aaiC17,2,HH13C_1,2.840486174,NA,t
aadA57,5,HH13C_1,17.67596572,NA,t
astA13,6,HH13C_1,18.86957905,NA,t
aadA21,2,HH13C_1,3.06294049,NA,t
qnrB35,1,HH13C_1,1,NA,t
dfrA1,5,HH13C_1,28.6793785,NA,t
mcr64,3,HH13C_1,12.19818898,NA,t
aac6I123,1,HH13C_1,1,NA,t
aaiC47,1,HH13C_1,6.53112039,NA,t
eae111,1,HH13C_1,9.233413476,NA,t
dfrA15,10289,HH13CH_1,25274.86921,NA,t
dfrA243,441,HH13CH_1,1628.116654,NA,t
stx23291,25,HH13CH_1,34.82894023,NA,t
Tsp19,235,HH13CH_1,8.356258849,226.6437412,y
qnrB7,835,HH13CH_1,2274.395336,NA,t
tetB43,251,HH13CH_1,87.86055939,163.1394406,y
aph6I29,1443,HH13CH_1,2203.402127,NA,f
uidA616,1153,HH13CH_1,51.58446125,1101.415539,y
yjaA12,32,HH13CH_1,70.55887949,NA,t
tetA13,197,HH13CH_1,335.2835292,NA,t
trpA354,364,HH13CH_1,78.74755159,285.2524484,y
bfpA82,188,HH13CH_1,412.4281465,NA,t
aadA57,404,HH13CH_1,17.67596572,386.3240343,y
sul15,196,HH13CH_1,336.9744391,NA,t
sul22,95,HH13CH_1,57.25667117,37.74332883,y
mcr28,41,HH13CH_1,623.1196443,NA,t
aac6I123,127,HH13CH_1,1,126,y
dfrA58,291,HH13CH_1,638.237907,NA,t
uidA160,354,HH13CH_1,45.4259403,308.5740597,y
ipaH921,332,HH13CH_1,594.8838406,NA,t
intI125,138,HH13CH_1,NA,138,n
dfrA369,134,HH13CH_1,1321.534444,NA,f
aac3VI23,51,HH13CH_1,92.95057193,NA,t
stx1301,52,HH13CH_1,98.20119757,NA,t
eae6271,24,HH13CH_1,95.00249422,NA,t
chuA24,42,HH13CH_1,90.569797,NA,t
mphA18,11,HH13CH_1,13.40578238,NA,t
aggR11,1,HH13CH_1,3,NA,t
sul336,114,HH13CH_1,233.6440544,NA,t
invE132,94,HH13CH_1,340.8998256,NA,t
ant2Ia1,75,HH13CH_1,183.6437663,NA,t
eltA4510,1,HH13CH_1,1,NA,t
eltA73,14,HH13CH_1,42.3481847,NA,t
stx2181,5,HH13CH_1,11.22887224,NA,t
ipaH321,8,HH13CH_1,24.01834076,NA,t
astA13,3,HH13CH_1,18.86957905,NA,t
gadph195,16,HH13CH_1,58.16733671,NA,t
dfrA1,3,HH13CH_1,28.6793785,NA,t
aadA1,1,HH13CH_1,5.343076398,NA,t
aac6I6,5,HH13CH_1,14.85969039,NA,t
aaiC17,2,HH13CH_1,2.840486174,NA,t
stx11581,1,HH13CH_1,12.1322953,NA,t
eae111,2,HH13CH_1,9.233413476,NA,t
aap223,2,HH13CH_1,8.505319436,NA,t
mcr64,1,HH13CH_1,12.19818898,NA,t
ant2Ia1,56,HH13H_1,183.6437663,NA,t
uidA616,658,HH13H_1,51.58446125,606.4155388,y
Tsp19,145,HH13H_1,8.356258849,136.6437412,y
dfrA15,8498,HH13H_1,25274.86921,NA,t
dfrA243,368,HH13H_1,1628.116654,NA,t
dfrA58,234,HH13H_1,638.237907,NA,t
aph6I29,1089,HH13H_1,2203.402127,NA,t
qnrB7,866,HH13H_1,2274.395336,NA,f
sul22,22,HH13H_1,57.25667117,NA,t
stx23291,21,HH13H_1,34.82894023,NA,t
eltB2318,34,HH13H_1,NA,34,y
uidA160,195,HH13H_1,45.4259403,149.5740597,y
sul15,303,HH13H_1,336.9744391,NA,f
dfrA369,122,HH13H_1,1321.534444,NA,f
aadA57,163,HH13H_1,17.67596572,145.3240343,y
sul336,89,HH13H_1,233.6440544,NA,t
trpA354,220,HH13H_1,78.74755159,141.2524484,y
tetA13,160,HH13H_1,335.2835292,NA,t
ipaH921,275,HH13H_1,594.8838406,NA,t
mphA18,155,HH13H_1,13.40578238,141.5942176,y
invE132,82,HH13H_1,340.8998256,NA,t
tetB43,31,HH13H_1,87.86055939,NA,t
aac3VI23,46,HH13H_1,92.95057193,NA,t
eltA73,161,HH13H_1,42.3481847,118.6518153,y
bfpA82,126,HH13H_1,412.4281465,NA,t
aatA12314,2,HH13H_1,2,NA,t
gadph195,19,HH13H_1,58.16733671,NA,t
mcr28,28,HH13H_1,623.1196443,NA,t
aac6I123,87,HH13H_1,1,86,y
stx2181,6,HH13H_1,11.22887224,NA,t
stx1301,36,HH13H_1,98.20119757,NA,t
eltA4510,7,HH13H_1,1,6,y
chuA24,33,HH13H_1,90.569797,NA,t
eae6271,30,HH13H_1,95.00249422,NA,t
aac6I6,7,HH13H_1,14.85969039,NA,t
yjaA12,23,HH13H_1,70.55887949,NA,t
astA13,7,HH13H_1,18.86957905,NA,t
aadA1,2,HH13H_1,5.343076398,NA,t
aap223,1,HH13H_1,8.505319436,NA,t
bfpF56,1,HH13H_1,1,NA,t
ipaH321,6,HH13H_1,24.01834076,NA,t
qnrS1,1,HH13H_1,1,NA,t
mcr64,2,HH13H_1,12.19818898,NA,t
arpA19,1,HH13H_1,1,NA,t
dfrA1,1,HH13H_1,28.6793785,NA,t
stx11581,1,HH13H_1,12.1322953,NA,t
dfrA15,6185,HH13S_1,25274.86921,NA,t
dfrA369,106,HH13S_1,1321.534444,NA,t
qnrB7,549,HH13S_1,2274.395336,NA,t
uidA160,135,HH13S_1,45.4259403,89.5740597,y
aph6I29,693,HH13S_1,2203.402127,NA,t
uidA616,410,HH13S_1,51.58446125,358.4155388,y
sul15,116,HH13S_1,336.9744391,NA,t
invE132,71,HH13S_1,340.8998256,NA,t
Tsp19,89,HH13S_1,8.356258849,80.64374115,y
mcr28,43,HH13S_1,623.1196443,NA,t
trpA354,193,HH13S_1,78.74755159,114.2524484,y
dfrA243,297,HH13S_1,1628.116654,NA,t
ipaH921,177,HH13S_1,594.8838406,NA,t
yjaA12,15,HH13S_1,70.55887949,NA,t
dfrA58,151,HH13S_1,638.237907,NA,t
sul336,84,HH13S_1,233.6440544,NA,t
sul22,12,HH13S_1,57.25667117,NA,t
tetB43,17,HH13S_1,87.86055939,NA,t
ant2Ia1,58,HH13S_1,183.6437663,NA,t
tetA13,131,HH13S_1,335.2835292,NA,t
bfpA82,136,HH13S_1,412.4281465,NA,t
ipaH321,7,HH13S_1,24.01834076,NA,t
gadph195,20,HH13S_1,58.16733671,NA,t
aac3VI23,27,HH13S_1,92.95057193,NA,t
stx1301,31,HH13S_1,98.20119757,NA,t
stx23291,11,HH13S_1,34.82894023,NA,t
eae6271,11,HH13S_1,95.00249422,NA,t
chuA24,23,HH13S_1,90.569797,NA,t
astA13,3,HH13S_1,18.86957905,NA,t
eltA73,15,HH13S_1,42.3481847,NA,t
dfrA1,4,HH13S_1,28.6793785,NA,t
aaiC17,1,HH13S_1,2.840486174,NA,t
aac6I123,4,HH13S_1,1,3,n
stx2181,1,HH13S_1,11.22887224,NA,t
mcr64,1,HH13S_1,12.19818898,NA,t
aap223,3,HH13S_1,8.505319436,NA,t
aac6I6,6,HH13S_1,14.85969039,NA,t
mphA18,5,HH13S_1,13.40578238,NA,t
aadA57,2,HH13S_1,17.67596572,NA,t
stx11581,1,HH13S_1,12.1322953,NA,t
aadA1,2,HH13S_1,5.343076398,NA,t
aph6I29,1060,HH14C_1,2203.402127,NA,t
dfrA15,8544,HH14C_1,25274.86921,NA,t
uidA616,630,HH14C_1,51.58446125,578.4155388,y
Tsp19,147,HH14C_1,8.356258849,138.6437412,y
uidA160,211,HH14C_1,45.4259403,165.5740597,y
qnrB7,778,HH14C_1,2274.395336,NA,t
sul15,153,HH14C_1,336.9744391,NA,t
dfrA58,242,HH14C_1,638.237907,NA,t
dfrA243,318,HH14C_1,1628.116654,NA,t
eltA73,18,HH14C_1,42.3481847,NA,t
bfpA82,124,HH14C_1,412.4281465,NA,t
tetA13,186,HH14C_1,335.2835292,NA,t
ant2Ia1,68,HH14C_1,183.6437663,NA,t
invE132,77,HH14C_1,340.8998256,NA,t
sul336,82,HH14C_1,233.6440544,NA,t
dfrA369,151,HH14C_1,1321.534444,NA,t
stx23291,20,HH14C_1,34.82894023,NA,t
trpA354,181,HH14C_1,78.74755159,102.2524484,y
ipaH921,234,HH14C_1,594.8838406,NA,t
stx1301,31,HH14C_1,98.20119757,NA,t
gadph195,18,HH14C_1,58.16733671,NA,t
yjaA12,18,HH14C_1,70.55887949,NA,t
aadA57,5,HH14C_1,17.67596572,NA,t
astA13,3,HH14C_1,18.86957905,NA,t
eae6271,18,HH14C_1,95.00249422,NA,t
sul22,24,HH14C_1,57.25667117,NA,t
chuA24,20,HH14C_1,90.569797,NA,t
mphA18,6,HH14C_1,13.40578238,NA,t
tetB43,18,HH14C_1,87.86055939,NA,t
aadA1,4,HH14C_1,5.343076398,NA,t
mcr28,26,HH14C_1,623.1196443,NA,t
aac3VI23,31,HH14C_1,92.95057193,NA,t
aac3II63,1,HH14C_1,8.079113041,NA,t
ipaH321,7,HH14C_1,24.01834076,NA,t
stx11581,1,HH14C_1,12.1322953,NA,t
ermB1,1,HH14C_1,1,NA,t
aap223,4,HH14C_1,8.505319436,NA,t
mcr64,2,HH14C_1,12.19818898,NA,t
aac6I6,5,HH14C_1,14.85969039,NA,t
estIa94,1,HH14C_1,1,NA,t
aaiC17,1,HH14C_1,2.840486174,NA,t
stx2181,2,HH14C_1,11.22887224,NA,t
dfrA1,1,HH14C_1,28.6793785,NA,t
dfrA15,6761,HH14CH_1,25274.86921,NA,t
dfrA58,203,HH14CH_1,638.237907,NA,t
aph6I29,714,HH14CH_1,2203.402127,NA,t
qnrB7,507,HH14CH_1,2274.395336,NA,t
bfpA82,126,HH14CH_1,412.4281465,NA,t
dfrA243,302,HH14CH_1,1628.116654,NA,t
stx1301,23,HH14CH_1,98.20119757,NA,t
uidA160,229,HH14CH_1,45.4259403,183.5740597,y
ipaH921,228,HH14CH_1,594.8838406,NA,t
sul15,130,HH14CH_1,336.9744391,NA,t
trpA354,261,HH14CH_1,78.74755159,182.2524484,y
uidA616,664,HH14CH_1,51.58446125,612.4155388,y
aadA57,39,HH14CH_1,17.67596572,21.32403428,y
tetA13,207,HH14CH_1,335.2835292,NA,f
mcr28,35,HH14CH_1,623.1196443,NA,t
aatA12314,36,HH14CH_1,2,34,y
stx2181,3,HH14CH_1,11.22887224,NA,t
dfrA369,95,HH14CH_1,1321.534444,NA,f
tetB43,17,HH14CH_1,87.86055939,NA,t
sul336,63,HH14CH_1,233.6440544,NA,t
aac6I123,16,HH14CH_1,1,15,y
Tsp19,153,HH14CH_1,8.356258849,144.6437412,y
eae6271,13,HH14CH_1,95.00249422,NA,t
ant2Ia1,60,HH14CH_1,183.6437663,NA,t
stx23291,16,HH14CH_1,34.82894023,NA,t
aac3VI23,39,HH14CH_1,92.95057193,NA,t
aac6I6,5,HH14CH_1,14.85969039,NA,t
invE132,67,HH14CH_1,340.8998256,NA,t
yjaA12,21,HH14CH_1,70.55887949,NA,t
intI125,16,HH14CH_1,NA,16,n
chuA24,22,HH14CH_1,90.569797,NA,t
sul22,29,HH14CH_1,57.25667117,NA,f
aap223,4,HH14CH_1,8.505319436,NA,t
eltA73,11,HH14CH_1,42.3481847,NA,t
ipaH321,2,HH14CH_1,24.01834076,NA,t
gadph195,10,HH14CH_1,58.16733671,NA,t
astA13,8,HH14CH_1,18.86957905,NA,t
aadA1,1,HH14CH_1,5.343076398,NA,t
mphA18,1,HH14CH_1,13.40578238,NA,t
aac3II63,2,HH14CH_1,8.079113041,NA,t
eae111,1,HH14CH_1,9.233413476,NA,t
stx11581,2,HH14CH_1,12.1322953,NA,t
aaiC17,1,HH14CH_1,2.840486174,NA,t
aadA21,1,HH14CH_1,3.06294049,NA,t
dfrA15,7541,HH14H_1,25274.86921,NA,t
uidA616,1249,HH14H_1,51.58446125,1197.415539,y
ipaH921,230,HH14H_1,594.8838406,NA,t
aph6I29,824,HH14H_1,2203.402127,NA,t
trpA354,446,HH14H_1,78.74755159,367.2524484,y
tetA13,191,HH14H_1,335.2835292,NA,t
uidA160,280,HH14H_1,45.4259403,234.5740597,y
tetB43,25,HH14H_1,87.86055939,NA,t
qnrB7,615,HH14H_1,2274.395336,NA,t
sul15,164,HH14H_1,336.9744391,NA,t
dfrA243,364,HH14H_1,1628.116654,NA,t
dfrA58,215,HH14H_1,638.237907,NA,t
dfrA369,82,HH14H_1,1321.534444,NA,t
Tsp19,176,HH14H_1,8.356258849,167.6437412,n
stx23291,18,HH14H_1,34.82894023,NA,t
aatA12314,249,HH14H_1,2,247,y
arpA19,22,HH14H_1,1,21,y
gadph195,18,HH14H_1,58.16733671,NA,t
bfpA82,108,HH14H_1,412.4281465,NA,t
